run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,r_std,Mode,Disp,Mode2,Disp2,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,nu_sphere_inclusion,sphericity_avg,sphericity_std,min_distance,max_iterations,nlgeom_flag,PBC_Method,Kappa,Bending_Plane,Bending_PBC_Type,generate_channels,channel_vof_target,r_channel_avg,r_channel_std,Growth_Direction,Growth_Concentration,Inclusion_Type,K_inclusion,G_inclusion,full_tensor
LBASE_z25_s1,0.50,0.033,Composite,4.670e9,0.33,0.030,0.032,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.018,2.2e9,0.48,0.83,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.48,Liquid,2200000000.0,440029.33528897085,No
LBASE_z25_s2,0.50,0.033,Composite,4.670e9,0.33,0.030,0.032,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.018,2.2e9,0.48,0.83,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.48,Liquid,2200000000.0,440029.33528897085,No
LBASE_z25_s3,0.50,0.033,Composite,4.670e9,0.33,0.030,0.032,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.018,2.2e9,0.48,0.83,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.48,Liquid,2200000000.0,440029.33528897085,No
LBASE_z25_s4,0.50,0.033,Composite,4.670e9,0.33,0.030,0.032,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.018,2.2e9,0.48,0.83,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.48,Liquid,2200000000.0,440029.33528897085,No
LBASE_z25_s5,0.50,0.033,Composite,4.670e9,0.33,0.030,0.032,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.018,2.2e9,0.48,0.83,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.48,Liquid,2200000000.0,440029.33528897085,No
LBASE_z35_s1,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.019,2.2e9,0.48,0.82,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.51,Liquid,2200000000.0,440029.33528897085,No
LBASE_z35_s2,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.019,2.2e9,0.48,0.82,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.51,Liquid,2200000000.0,440029.33528897085,No
LBASE_z35_s3,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.019,2.2e9,0.48,0.82,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.51,Liquid,2200000000.0,440029.33528897085,No
LBASE_z35_s4,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.019,2.2e9,0.48,0.82,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.51,Liquid,2200000000.0,440029.33528897085,No
LBASE_z35_s5,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.019,2.2e9,0.48,0.82,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.51,Liquid,2200000000.0,440029.33528897085,No
LBASE_z45_s1,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.020,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.54,Liquid,2200000000.0,440029.33528897085,No
LBASE_z45_s2,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.020,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.54,Liquid,2200000000.0,440029.33528897085,No
LBASE_z45_s3,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.020,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.54,Liquid,2200000000.0,440029.33528897085,No
LBASE_z45_s4,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.020,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.54,Liquid,2200000000.0,440029.33528897085,No
LBASE_z45_s5,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.020,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.54,Liquid,2200000000.0,440029.33528897085,No
LBASE_z55_s1,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.023,2.2e9,0.48,0.78,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.58,Liquid,2200000000.0,440029.33528897085,No
LBASE_z55_s2,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.023,2.2e9,0.48,0.78,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.58,Liquid,2200000000.0,440029.33528897085,No
LBASE_z55_s3,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.023,2.2e9,0.48,0.78,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.58,Liquid,2200000000.0,440029.33528897085,No
LBASE_z55_s4,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.023,2.2e9,0.48,0.78,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.58,Liquid,2200000000.0,440029.33528897085,No
LBASE_z55_s5,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.023,2.2e9,0.48,0.78,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.58,Liquid,2200000000.0,440029.33528897085,No
LBASE_z65_s1,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.030,2.2e9,0.48,0.75,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
LBASE_z65_s2,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.030,2.2e9,0.48,0.75,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
LBASE_z65_s3,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.030,2.2e9,0.48,0.75,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
LBASE_z65_s4,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.030,2.2e9,0.48,0.75,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
LBASE_z65_s5,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.010,0.030,2.2e9,0.48,0.75,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
LBASE_z75_s1,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.041,2.2e9,0.48,0.72,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
LBASE_z75_s2,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.041,2.2e9,0.48,0.72,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
LBASE_z75_s3,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.041,2.2e9,0.48,0.72,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
LBASE_z75_s4,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.041,2.2e9,0.48,0.72,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
LBASE_z75_s5,0.50,0.033,Composite,4.616e9,0.33,0.053,0.041,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.041,2.2e9,0.48,0.72,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
LBASE_z85_s1,0.50,0.033,Composite,4.601e9,0.33,0.0501,0.043,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.015,0.0351,2.2e9,0.48,0.68,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0126,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
LBASE_z85_s2,0.50,0.033,Composite,4.601e9,0.33,0.0501,0.043,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.015,0.0351,2.2e9,0.48,0.68,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0126,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
LBASE_z85_s3,0.50,0.033,Composite,4.601e9,0.33,0.0501,0.043,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.015,0.0351,2.2e9,0.48,0.68,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0126,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
LBASE_z85_s4,0.50,0.033,Composite,4.601e9,0.33,0.0501,0.043,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.015,0.0351,2.2e9,0.48,0.68,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0126,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
LBASE_z85_s5,0.50,0.033,Composite,4.601e9,0.33,0.0501,0.043,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.015,0.0351,2.2e9,0.48,0.68,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0126,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
LBASE_z95_s1,0.50,0.033,Composite,4.591e9,0.33,0.0514,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.020,0.0314,2.2e9,0.48,0.62,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0210,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
LBASE_z95_s2,0.50,0.033,Composite,4.591e9,0.33,0.0514,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.020,0.0314,2.2e9,0.48,0.62,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0210,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
LBASE_z95_s3,0.50,0.033,Composite,4.591e9,0.33,0.0514,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.020,0.0314,2.2e9,0.48,0.62,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0210,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
LBASE_z95_s4,0.50,0.033,Composite,4.591e9,0.33,0.0514,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.020,0.0314,2.2e9,0.48,0.62,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0210,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
LBASE_z95_s5,0.50,0.033,Composite,4.591e9,0.33,0.0514,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.020,0.0314,2.2e9,0.48,0.62,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0210,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
